"interval_start","avg_sleep","avg_steps","avg_intensity","avg_calories","hour_military","day_of_week"
2016-03-27 03:10:00,0.981818181818182,0.0121212121212121,0.0121212121212121,1.12792799870173,"03","Sunday"
2016-03-27 03:20:00,0.961165048543689,0.00909090909090909,0.00909090909090909,1.1277173622088,"03","Sunday"
2016-03-27 03:30:00,0.981481481481482,0.0121212121212121,0.00909090909090909,1.12789260456056,"03","Sunday"
2016-03-27 03:40:00,0.954545454545455,0.0606060606060606,0.0151515151515152,1.14467354362661,"03","Sunday"
2016-03-27 03:50:00,0.972727272727273,0.133333333333333,0.00909090909090909,1.15539845390753,"03","Sunday"
2016-03-27 04:00:00,0.941176470588235,0,0,1.11489227107077,"04","Sunday"
2016-03-27 04:10:00,0.983333333333333,0.0272727272727273,0.00909090909090909,1.12651181780931,"04","Sunday"
2016-03-27 04:20:00,0.983333333333333,0.0181818181818182,0.00303030303030303,1.11951424136306,"04","Sunday"
2016-03-27 04:30:00,0.908333333333333,0.366666666666667,0.0121212121212121,1.15712227008559,"04","Sunday"
2016-03-27 04:40:00,0.982905982905983,0.236363636363636,0.00909090909090909,1.12669078671571,"04","Sunday"
2016-03-27 04:50:00,0.952830188679245,0.433333333333333,0.0272727272727273,1.16228972565044,"04","Sunday"
2016-03-27 05:00:00,0.99,0.236363636363636,0.0212121212121212,1.14625793803822,"05","Sunday"
2016-03-27 05:10:00,0.93,1.36969696969697,0.0757575757575758,1.25884675600312,"05","Sunday"
2016-03-27 05:20:00,0.95,0.53030303030303,0.0303030303030303,1.18456172274821,"05","Sunday"
2016-03-27 05:30:00,0.963636363636364,0.0636363636363636,0.00303030303030303,1.11832293831941,"05","Sunday"
2016-03-27 05:40:00,0.881818181818182,0.945454545454545,0.0393939393939394,1.21216460484447,"05","Sunday"
2016-03-27 05:50:00,0.945454545454545,0.636363636363636,0.0272727272727273,1.17303232929923,"05","Sunday"
2016-03-27 06:00:00,0.990909090909091,0.606060606060606,0.0242424242424242,1.17001933130351,"06","Sunday"
2016-03-27 06:10:00,0.936363636363636,2.15454545454545,0.0454545454545455,1.26170811978253,"06","Sunday"
2016-03-27 06:20:00,0.963636363636364,0.193939393939394,0.00909090909090909,1.13772990739707,"06","Sunday"
2016-03-27 06:30:00,0.863636363636364,0.860606060606061,0.0393939393939394,1.20888133356065,"06","Sunday"
2016-03-27 06:40:00,0.952830188679245,0.245454545454545,0.0181818181818182,1.15430266640403,"06","Sunday"
2016-03-27 06:50:00,0.98989898989899,1.22424242424242,0.0545454545454545,1.23979875607924,"06","Sunday"
2016-03-27 07:00:00,0.944444444444444,1.81818181818182,0.0848484848484849,1.33970181833614,"07","Sunday"
2016-03-27 07:10:00,0.96551724137931,2.03939393939394,0.0878787878787879,1.33087418169686,"07","Sunday"
2016-03-27 07:20:00,0.9625,2.38787878787879,0.106060606060606,1.34853972756501,"07","Sunday"
2016-03-27 07:30:00,0.975,1.6969696969697,0.0818181818181818,1.30573884808656,"07","Sunday"
2016-03-27 07:40:00,0.9125,1.96969696969697,0.0727272727272727,1.30885017965779,"07","Sunday"
2016-03-27 07:50:00,0.8875,2.13333333333333,0.0727272727272727,1.29760924433217,"07","Sunday"
2016-03-27 08:00:00,0.921052631578947,1.1969696969697,0.0545454545454545,1.26739087502162,"08","Sunday"
2016-03-27 08:10:00,0.983333333333333,0.542424242424242,0.0545454545454545,1.22656324379372,"08","Sunday"
2016-03-27 08:20:00,0.966666666666667,1.33939393939394,0.0939393939393939,1.32311405720133,"08","Sunday"
2016-03-27 08:30:00,0.85,2.16666666666667,0.096969696969697,1.35740448164217,"08","Sunday"
2016-03-27 08:40:00,0.9,1.61212121212121,0.0878787878787879,1.32687935793039,"08","Sunday"
2016-03-27 08:50:00,0.883333333333333,1.15454545454545,0.0545454545454545,1.2592241471464,"08","Sunday"
2016-03-27 09:00:00,0.82,3.64848484848485,0.139393939393939,1.45011208978566,"09","Sunday"
2016-03-27 09:10:00,0.783783783783784,1.73636363636364,0.0606060606060606,1.28791666193442,"09","Sunday"
2016-03-27 09:20:00,0.65,2.99393939393939,0.133333333333333,1.4471565972675,"09","Sunday"
2016-03-27 09:30:00,1,5.14545454545455,0.23030303030303,1.86925032969677,"09","Sunday"
2016-03-27 09:40:00,0.6,6.33939393939394,0.354545454545455,2.34282380920468,"09","Sunday"
2016-03-27 09:50:00,1,6,0.351515151515152,2.310256839521,"09","Sunday"
2016-03-27 10:00:00,1,6.32727272727273,0.33030303030303,2.20235266829982,"10","Sunday"
2016-03-27 10:10:00,1,5.93030303030303,0.242424242424242,1.7461492393956,"10","Sunday"
2016-03-27 10:20:00,1,5.06363636363636,0.221212121212121,1.66573108741731,"10","Sunday"
2016-03-27 10:30:00,1,8.07878787878788,0.345454545454545,1.99586663408713,"10","Sunday"
2016-03-27 10:40:00,0.8,9.16969696969697,0.336363636363636,1.99271657647509,"10","Sunday"
2016-03-27 10:50:00,0.9,9.73333333333333,0.293939393939394,1.94817887689128,"10","Sunday"
2016-03-27 11:00:00,1,5.26666666666667,0.209090909090909,1.65371815074574,"11","Sunday"
